Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Dan Hamhuis,NSH,24,D,81,6,14,20,66,8,21:20,16:39,0:20,4:20,6,0,0,1,0,14,0,0,5,0,20,0,0,6,0,0.0%,0.208,0.486,0.694,0.267,0.623,0.89,0.0,0.0,0.0,0.074,0.173,0.247,84,7.1%,121,85,0,1,0.00%
Hal Gill,TOR,31,D,82,6,14,20,91,11,18:53,14:51,0:04,3:57,6,0,0,1,0,13,0,1,4,0,19,0,1,5,0,0.0%,0.232,0.542,0.775,0.296,0.64,0.936,0.0,0.0,0.0,0.073,0.171,0.244,79,7.6%,121,125,0,1,0.00%
Petteri Nummelin,MIN,34,D,51,3,17,20,22,-15,20:17,15:02,3:54,1:20,3,0,0,0,0,4,13,0,3,0,7,13,0,3,0,65.0%,0.174,0.986,1.16,0.235,0.313,0.548,0.0,3.913,3.913,0.059,0.333,0.392,69,4.4%,1,43,0,0,0.00%
Pascal Dupuis,ATL,27,F,71,14,5,19,42,-17,15:32,12:16,0:43,2:32,10,2,2,1,0,3,1,1,0,0,13,3,3,1,0,15.8%,0.762,0.272,1.034,0.688,0.207,0.895,2.358,1.179,3.536,0.197,0.07,0.268,156,9.0%,52,27,41,90,31.30%
Gilbert Brule,CBJ,19,F,78,9,10,19,28,-21,10:38,8:55,1:41,0:01,6,3,0,0,0,6,4,0,1,0,12,7,0,1,0,36.8%,0.65,0.722,1.373,0.517,0.517,1.035,1.363,1.817,3.179,0.115,0.128,0.244,98,9.2%,80,17,123,145,45.90%
Boyd Devereaux,TOR,28,F,33,8,11,19,12,4,15:16,13:11,0:19,1:46,8,0,0,0,0,10,1,0,1,0,18,1,0,1,0,5.3%,0.952,1.309,2.26,1.103,1.378,2.481,0.0,5.705,5.705,0.242,0.333,0.576,57,14.0%,25,12,11,31,26.19%
Jason Ward,TBL,27,F,70,8,11,19,40,-15,12:37,9:45,0:29,2:21,7,0,1,1,0,9,1,1,2,0,16,1,2,3,0,5.3%,0.543,0.747,1.291,0.615,0.791,1.406,0.0,1.731,1.731,0.114,0.157,0.271,108,7.4%,59,55,87,127,40.65%
Travis Roche,PHX,28,D,50,6,13,19,22,2,17:01,12:59,3:20,0:41,4,2,0,1,0,6,7,0,1,0,10,9,0,2,0,47.4%,0.423,0.917,1.34,0.369,0.554,0.923,0.72,2.519,3.238,0.12,0.26,0.38,32,18.8%,29,64,0,0,0.00%
Loui Eriksson,DAL,21,F,59,6,13,19,18,-3,13:10,11:45,1:23,0:01,4,2,0,0,0,10,3,0,1,0,14,5,0,1,0,26.3%,0.463,1.003,1.466,0.346,0.865,1.211,1.468,2.202,3.67,0.102,0.22,0.322,78,7.7%,26,8,4,5,44.44%
Jirí Novotný,WSH,23,F,68,6,13,19,28,-4,12:55,10:53,0:26,1:35,6,0,0,0,0,13,0,0,1,0,19,0,0,1,0,0.0%,0.41,0.887,1.297,0.486,1.053,1.539,0.0,0.0,0.0,0.088,0.191,0.279,79,7.6%,64,22,247,279,46.96%
Patrick O'Sullivan,LAK,21,F,44,5,14,19,14,-6,14:03,10:05,3:14,0:43,3,2,0,1,0,7,7,0,3,0,10,9,0,4,0,47.4%,0.485,1.357,1.842,0.405,0.946,1.352,0.84,2.939,3.779,0.114,0.318,0.432,92,5.4%,23,10,59,68,46.46%
Chuck Kobasew,BOS,24,F,50,5,14,19,62,1,14:20,11:15,2:48,0:15,3,2,0,1,0,8,6,0,2,0,11,8,0,3,0,42.1%,0.418,1.172,1.59,0.32,0.852,1.172,0.854,2.563,3.417,0.1,0.28,0.38,93,5.4%,66,14,9,23,28.13%
Jim Slater,ATL,24,F,74,5,14,19,62,8,10:13,9:29,0:13,0:31,5,0,0,2,0,13,1,0,1,1,18,1,0,3,1,5.3%,0.396,1.11,1.506,0.427,1.111,1.538,0.0,3.734,3.734,0.068,0.189,0.257,90,5.6%,107,25,203,170,54.42%
Mike Komisarek,MTL,24,D,82,4,15,19,96,7,19:15,15:41,0:04,3:30,2,0,2,1,0,13,0,2,4,0,15,0,4,5,0,0.0%,0.152,0.57,0.722,0.093,0.606,0.699,0.0,0.0,0.0,0.049,0.183,0.232,78,5.1%,248,147,0,0,0.00%
Ken Klee,COL,35,D,81,3,16,19,68,18,20:37,16:22,1:15,2:59,3,0,0,0,0,15,0,1,4,0,18,0,1,4,0,0.0%,0.108,0.574,0.682,0.136,0.678,0.814,0.0,0.0,0.0,0.037,0.198,0.235,90,3.3%,107,155,0,0,0.00%
Toni Lydman,BUF,29,D,67,2,17,19,55,10,20:35,16:04,0:54,3:36,2,0,0,1,0,14,2,1,2,1,16,2,1,3,1,10.5%,0.087,0.739,0.826,0.111,0.78,0.892,0.0,1.96,1.96,0.03,0.254,0.284,44,4.6%,138,167,0,0,0.00%
Anton Volchenkov,OTT,24,D,78,1,18,19,67,37,21:16,16:36,0:12,4:27,1,0,0,0,0,13,1,4,1,0,14,1,4,1,0,5.3%,0.036,0.651,0.687,0.046,0.602,0.649,0.0,3.593,3.593,0.013,0.231,0.244,85,1.2%,205,273,0,0,0.00%
David Moss,CGY,25,F,41,10,8,18,12,5,11:12,9:15,1:56,0:00,7,3,0,1,0,7,1,0,1,0,14,4,0,2,0,22.2%,1.305,1.044,2.349,1.106,1.106,2.213,2.259,0.753,3.012,0.244,0.195,0.439,70,14.3%,44,9,4,7,36.36%
Marcel Hossa,NYR,25,F,64,10,8,18,26,-4,12:27,9:54,0:44,1:47,7,3,0,2,0,6,1,1,0,0,13,4,1,2,0,22.2%,0.753,0.602,1.355,0.662,0.567,1.229,3.766,1.255,5.021,0.156,0.125,0.281,83,12.1%,82,19,3,15,16.67%
Fredrik Sjöström,PHX,23,F,78,9,9,18,48,-11,14:06,10:46,0:38,2:41,7,2,0,1,0,9,0,0,0,0,16,2,0,1,0,11.1%,0.491,0.491,0.981,0.5,0.643,1.143,2.377,0.0,2.377,0.115,0.115,0.231,125,7.2%,94,68,2,13,13.33%
Brooks Laich,WSH,23,F,73,8,10,18,29,-2,13:36,9:57,1:32,2:06,3,2,3,0,0,8,1,1,1,0,11,3,4,1,0,16.7%,0.483,0.604,1.088,0.248,0.66,0.908,1.07,0.535,1.606,0.11,0.137,0.247,119,6.7%,49,54,292,271,51.87%
Christian Bäckman,STL,26,D,61,7,11,18,36,13,22:09,15:52,3:35,2:41,6,1,0,0,0,8,3,0,2,0,14,4,0,2,0,22.2%,0.311,0.488,0.799,0.372,0.496,0.867,0.274,0.821,1.095,0.115,0.18,0.295,80,8.8%,15,92,0,0,0.00%
Stephane Veilleux,MIN,25,F,75,7,11,18,47,3,12:17,10:41,0:21,1:14,7,0,0,1,0,10,0,1,1,0,17,0,1,2,0,0.0%,0.456,0.716,1.172,0.524,0.749,1.273,0.0,0.0,0.0,0.093,0.147,0.24,84,8.3%,89,31,7,25,21.88%
Alexander Svitov,CBJ,24,F,76,7,11,18,145,-10,13:46,10:51,1:50,1:04,6,1,0,2,0,8,3,0,1,1,14,4,0,3,1,22.2%,0.401,0.63,1.031,0.436,0.582,1.018,0.428,1.283,1.71,0.092,0.145,0.237,83,8.4%,140,33,472,456,50.86%
Chad Larose,CAR,24,F,80,6,12,18,10,-2,10:12,7:40,0:10,2:21,4,0,2,0,0,10,0,2,0,0,14,0,4,0,0,0.0%,0.441,0.881,1.322,0.391,0.977,1.368,0.0,0.0,0.0,0.075,0.15,0.225,94,6.4%,80,28,15,35,30.00%
Brett Lebda,DET,24,D,74,5,13,18,61,16,14:54,13:44,1:03,0:06,4,1,0,2,0,13,0,0,3,0,17,1,0,5,0,5.6%,0.272,0.707,0.979,0.236,0.767,1.003,0.772,0.0,0.772,0.068,0.176,0.243,107,4.7%,43,38,0,0,0.00%
Jaroslav Modrý,LAK,35,D,76,1,17,18,54,11,18:51,14:49,2:01,2:00,1,0,0,0,0,9,7,1,2,0,10,7,1,2,0,38.9%,0.042,0.711,0.753,0.053,0.479,0.532,0.0,2.72,2.72,0.013,0.224,0.237,89,1.1%,57,105,0,1,0.00%
Valtteri Filppula,DET,22,F,73,10,7,17,20,8,11:15,9:42,0:47,0:46,10,0,0,1,0,7,0,0,1,0,17,0,0,2,0,0.0%,0.73,0.511,1.241,0.847,0.593,1.44,0.0,0.0,0.0,0.137,0.096,0.233,76,13.2%,37,10,149,118,55.81%
Carlo Colaiacovo,TOR,23,D,48,8,9,17,22,5,17:56,15:18,1:33,1:05,8,0,0,1,0,4,5,0,2,0,12,5,0,3,0,29.4%,0.557,0.627,1.184,0.653,0.327,0.98,0.0,4.026,4.026,0.167,0.188,0.354,60,13.3%,96,61,0,0,0.00%
Dominic Moore,MIN,26,F,69,8,9,17,56,4,12:38,10:16,0:30,1:51,8,0,0,1,0,9,0,0,1,0,17,0,0,2,0,0.0%,0.55,0.619,1.169,0.677,0.762,1.439,0.0,0.0,0.0,0.116,0.13,0.246,111,7.2%,40,34,391,353,52.55%
Rene Bourque,CHI,25,F,44,7,10,17,38,-4,16:01,12:01,2:20,1:38,4,2,1,1,0,8,2,0,2,0,12,4,1,3,0,23.5%,0.596,0.851,1.447,0.454,0.907,1.361,1.164,1.164,2.327,0.159,0.227,0.386,82,8.5%,55,12,2,7,22.22%
Brian Sutherby,WSH,24,F,69,7,10,17,78,-9,13:41,10:21,0:13,3:05,6,1,0,0,0,10,0,0,1,0,16,1,0,1,0,5.9%,0.445,0.635,1.08,0.503,0.839,1.342,3.738,0.0,3.738,0.101,0.145,0.246,87,8.1%,60,46,382,380,50.13%
Tony Salmelainen,CHI,25,F,57,6,11,17,26,-3,9:52,8:54,0:40,0:16,6,0,0,1,0,10,1,0,1,0,16,1,0,2,0,5.9%,0.64,1.173,1.813,0.708,1.181,1.889,0.0,1.542,1.542,0.105,0.193,0.298,54,11.1%,17,7,0,1,0.00%
Adam Hall,MIN,26,F,72,6,11,17,26,-11,12:22,9:10,1:38,1:33,3,3,0,0,0,7,3,1,1,0,10,6,1,1,0,35.3%,0.404,0.741,1.145,0.273,0.636,0.909,1.517,1.517,3.034,0.083,0.153,0.236,103,5.8%,91,41,35,35,50.00%
Shean Donovan,BOS,31,F,76,6,11,17,56,-13,14:09,11:39,0:13,2:16,6,0,0,0,0,9,0,2,2,0,15,0,2,2,0,0.0%,0.335,0.614,0.948,0.407,0.61,1.016,0.0,0.0,0.0,0.079,0.145,0.224,108,5.6%,42,34,18,23,43.90%
David Tanabe,CAR,26,D,60,5,12,17,44,5,17:48,13:17,2:58,1:31,3,2,0,0,0,8,4,0,3,0,11,6,0,3,0,35.3%,0.281,0.674,0.955,0.226,0.602,0.828,0.67,1.341,2.011,0.083,0.2,0.283,83,6.0%,60,42,0,0,0.00%
Kyle McLaren,SJS,29,D,67,5,12,17,61,10,21:25,17:22,1:12,2:50,4,1,0,0,0,11,1,0,4,0,15,2,0,4,0,11.8%,0.209,0.502,0.711,0.206,0.567,0.773,0.743,0.743,1.486,0.075,0.179,0.254,43,11.6%,134,116,0,0,0.00%
Mark Mowers,BOS,32,F,78,5,12,17,26,-10,12:00,9:41,0:11,2:07,4,0,1,0,0,11,1,0,1,0,15,1,1,1,0,5.9%,0.32,0.769,1.09,0.318,0.873,1.191,0.0,3.982,3.982,0.064,0.154,0.218,60,8.3%,33,35,267,326,45.03%
Keith Carney,MIN,36,D,80,4,13,17,58,22,15:31,13:15,0:02,2:13,4,0,0,1,0,11,0,2,2,0,15,0,2,3,0,0.0%,0.193,0.628,0.821,0.226,0.622,0.849,0.0,0.0,0.0,0.05,0.163,0.213,31,12.9%,56,87,2,0,100.00%
Radek Martínek,NYI,30,D,43,2,15,17,40,19,19:53,16:04,1:40,2:08,2,0,0,0,0,9,4,2,3,0,11,4,2,3,0,23.5%,0.14,1.052,1.192,0.174,0.781,0.955,0.0,3.316,3.316,0.047,0.349,0.395,44,4.6%,53,67,1,0,100.00%
Steve Staios,EDM,33,F,58,2,15,17,97,-5,21:22,16:07,2:06,3:09,2,0,0,0,0,13,2,0,5,0,15,2,0,5,0,11.8%,0.097,0.726,0.823,0.128,0.834,0.963,0.0,0.983,0.983,0.034,0.259,0.293,71,2.8%,59,140,0,0,0.00%
Sean O'Donnell,ANA,35,D,79,2,15,17,92,9,19:55,16:07,0:08,3:39,2,0,0,1,0,14,0,1,1,0,16,0,1,2,0,0.0%,0.076,0.572,0.648,0.094,0.659,0.753,0.0,0.0,0.0,0.025,0.19,0.215,47,4.3%,55,62,0,1,0.00%
Steve Eminger,WSH,23,D,68,1,16,17,63,-14,18:56,15:25,0:12,3:18,1,0,0,0,0,13,0,3,4,2,14,0,3,4,2,0.0%,0.047,0.746,0.792,0.057,0.743,0.801,0.0,0.0,0.0,0.015,0.235,0.25,27,3.7%,77,83,1,0,100.00%
Stephane Robidas,DAL,29,D,75,0,17,17,86,-1,18:04,14:39,1:47,1:36,0,0,0,0,0,6,11,0,2,0,6,11,0,2,0,64.7%,0.0,0.753,0.753,0.0,0.327,0.327,0.0,4.902,4.902,0.0,0.227,0.227,106,0.0%,197,76,0,0,0.00%
Scottie Upshall,PHI,23,F,32,8,8,16,26,3,14:45,11:19,1:57,1:27,6,1,1,4,1,6,2,0,0,0,12,3,1,4,1,18.8%,1.017,1.017,2.034,0.994,0.994,1.987,0.954,1.908,2.862,0.25,0.25,0.5,87,9.2%,24,9,8,10,44.44%
Jarkko Ruutu,PIT,31,F,81,7,9,16,125,0,9:19,8:33,0:08,0:38,7,0,0,2,0,9,0,0,1,0,16,0,0,3,0,0.0%,0.556,0.714,1.27,0.606,0.779,1.385,0.0,0.0,0.0,0.086,0.111,0.198,63,11.1%,99,26,3,0,100.00%
Ryan Kesler,VAN,22,F,48,6,10,16,40,1,16:25,11:35,1:07,3:42,6,0,0,0,0,10,0,0,4,2,16,0,0,4,2,0.0%,0.456,0.761,1.217,0.647,1.078,1.724,0.0,0.0,0.0,0.125,0.208,0.333,88,6.8%,57,40,318,372,46.09%
Rob Niedermayer,ANA,32,F,82,5,11,16,77,-8,16:38,12:43,0:11,3:44,5,0,0,0,0,11,0,0,3,0,16,0,0,3,0,0.0%,0.22,0.484,0.703,0.288,0.633,0.921,0.0,0.0,0.0,0.061,0.134,0.195,106,4.7%,69,25,31,45,40.79%
Steve McCarthy,ATL,25,D,46,4,12,16,24,4,15:17,10:24,4:50,0:02,1,3,0,0,0,4,8,0,0,0,5,11,0,0,0,68.8%,0.341,1.024,1.365,0.125,0.501,0.627,0.809,2.157,2.965,0.087,0.261,0.348,51,7.8%,48,50,0,0,0.00%
Adrian Aucoin,CHI,33,D,59,4,12,16,50,-22,20:50,13:59,2:40,4:10,2,2,0,3,0,6,6,0,0,0,8,8,0,3,0,50.0%,0.195,0.586,0.781,0.145,0.436,0.582,0.76,2.279,3.039,0.068,0.203,0.271,96,4.2%,64,59,0,0,0.00%
Danil Markov,DET,30,D,66,4,12,16,59,25,18:53,15:45,0:12,2:55,4,0,0,0,0,11,0,1,2,1,15,0,1,2,1,0.0%,0.193,0.578,0.77,0.231,0.634,0.865,0.0,0.0,0.0,0.061,0.182,0.242,66,6.1%,111,81,0,0,0.00%
Patrick Thoresen,EDM,23,F,68,4,12,16,52,-1,11:25,9:57,0:32,0:55,3,0,1,2,0,10,2,0,1,0,13,2,1,3,0,12.5%,0.309,0.927,1.236,0.266,0.887,1.153,0.0,3.265,3.265,0.059,0.176,0.235,73,5.5%,40,21,42,40,51.22%
Aaron Ward,BOS,33,D,80,4,12,16,75,-11,20:10,16:31,0:14,3:24,4,0,0,0,0,12,0,0,1,0,16,0,0,1,0,0.0%,0.149,0.446,0.595,0.181,0.544,0.726,0.0,0.0,0.0,0.05,0.15,0.2,62,6.5%,200,188,0,0,0.00%
Lukas Krajicek,VAN,23,D,78,3,13,16,64,-4,18:30,14:04,2:23,2:03,2,1,0,2,1,9,4,0,2,0,11,5,0,4,1,31.3%,0.125,0.54,0.665,0.109,0.492,0.602,0.321,1.284,1.606,0.038,0.167,0.205,105,2.9%,49,77,0,0,0.00%
Andy Sutton,ATL,31,D,55,2,14,16,76,6,19:27,15:34,0:21,3:31,1,0,1,0,0,13,1,0,2,1,14,1,1,2,1,6.3%,0.112,0.785,0.897,0.07,0.911,0.981,0.0,3.041,3.041,0.036,0.255,0.291,51,3.9%,61,162,0,0,0.00%
Shane O'Brien,TBL,23,D,80,2,14,16,176,-3,14:58,13:16,1:06,0:35,1,1,0,2,0,11,3,0,0,0,12,4,0,2,0,25.0%,0.1,0.701,0.801,0.057,0.622,0.678,0.675,2.026,2.701,0.025,0.175,0.2,72,2.8%,83,64,0,0,0.00%
Mark Giordano,CGY,23,D,48,7,8,15,36,7,13:26,10:19,2:42,0:25,4,3,0,2,1,6,2,0,0,0,10,5,0,2,1,33.3%,0.651,0.744,1.394,0.484,0.726,1.21,1.389,0.926,2.314,0.146,0.167,0.313,49,14.3%,33,37,0,0,0.00%
Nils Ekman,PIT,30,F,34,6,9,15,24,-14,13:48,10:58,2:48,0:01,4,2,0,0,0,5,4,0,2,1,9,6,0,2,1,40.0%,0.767,1.15,1.917,0.643,0.804,1.446,1.258,2.516,3.774,0.176,0.265,0.441,69,8.7%,17,17,0,6,0.00%
Alexander Perezhogin,MTL,23,F,61,6,9,15,48,11,11:51,11:04,0:44,0:01,5,1,0,1,0,9,0,0,1,0,14,1,0,2,0,6.7%,0.498,0.747,1.244,0.444,0.799,1.243,1.32,0.0,1.32,0.098,0.148,0.246,103,5.8%,29,14,0,7,0.00%
Toby Petersen,EDM,28,F,64,6,9,15,4,-18,13:40,10:21,1:21,1:57,4,0,2,1,0,8,1,0,1,0,12,1,2,2,0,6.7%,0.412,0.617,1.029,0.362,0.724,1.086,0.0,0.69,0.69,0.094,0.141,0.234,92,6.5%,36,37,103,111,48.13%
Marcus Nilson,CGY,28,F,63,5,10,15,27,7,13:06,10:17,0:26,2:23,5,0,0,1,0,10,0,0,1,0,15,0,0,2,0,0.0%,0.363,0.726,1.09,0.463,0.926,1.389,0.0,0.0,0.0,0.079,0.159,0.238,69,7.3%,14,34,38,81,31.93%
Mike Peca,TOR,32,F,35,4,11,15,60,2,17:24,12:43,0:24,4:17,4,0,0,2,0,10,0,1,1,0,14,0,1,3,0,0.0%,0.394,1.083,1.477,0.539,1.347,1.886,0.0,0.0,0.0,0.114,0.314,0.429,42,9.5%,33,45,307,308,49.92%
Daniel Tjärnqvist,EDM,30,D,37,3,12,15,30,3,22:41,15:34,3:17,3:50,1,2,0,0,0,7,4,1,3,0,8,6,1,3,0,40.0%,0.214,0.857,1.072,0.104,0.729,0.833,0.987,1.974,2.962,0.081,0.324,0.405,33,9.1%,13,43,0,0,0.00%
Andrew Ference,BOS,27,D,80,3,12,15,97,5,19:44,14:11,2:06,3:26,2,1,0,0,0,6,4,2,3,0,8,5,2,3,0,33.3%,0.114,0.456,0.57,0.106,0.317,0.423,0.357,1.427,1.784,0.038,0.15,0.188,80,3.8%,114,85,1,2,33.33%
Martin Skoula,MIN,27,D,81,0,15,15,36,9,20:13,16:57,0:40,2:35,0,0,0,0,0,14,1,0,6,1,14,1,0,6,1,6.7%,0.0,0.549,0.549,0.0,0.611,0.611,0.0,1.086,1.086,0.0,0.185,0.185,91,0.0%,73,81,0,0,0.00%
Cory Sarich,TBL,28,D,82,0,15,15,70,-6,18:06,14:45,0:12,3:08,0,0,0,0,0,14,0,1,3,1,14,0,1,3,1,0.0%,0.0,0.606,0.606,0.0,0.694,0.694,0.0,0.0,0.0,0.0,0.183,0.183,64,0.0%,105,130,0,1,0.00%
Petr Tenkrát,BOS,29,F,64,9,5,14,34,-16,12:30,10:10,1:27,0:52,7,2,0,1,0,4,1,0,1,0,11,3,0,2,0,21.4%,0.675,0.375,1.049,0.645,0.368,1.013,1.291,0.646,1.937,0.141,0.078,0.219,82,11.0%,55,16,5,10,33.33%
Bill Thomas,PHX,23,F,24,8,6,14,2,-6,13:29,11:12,2:14,0:02,4,4,0,1,0,3,3,0,0,0,7,7,0,1,0,50.0%,1.483,1.112,2.595,0.892,0.669,1.561,4.476,3.357,7.833,0.333,0.25,0.583,60,13.3%,6,10,0,0,0.00%
Byron Ritchie,CGY,29,F,64,8,6,14,68,3,9:46,8:24,0:15,1:06,7,0,1,0,0,5,0,1,1,0,12,0,2,1,0,0.0%,0.768,0.576,1.344,0.781,0.558,1.339,0.0,0.0,0.0,0.125,0.094,0.219,46,17.4%,67,37,141,141,50.00%
Craig Adams,CAR,29,F,82,7,7,14,54,-9,10:04,7:40,0:08,2:15,6,0,1,1,0,6,0,1,1,0,12,0,2,2,0,0.0%,0.509,0.509,1.017,0.572,0.572,1.144,0.0,0.0,0.0,0.085,0.085,0.171,71,9.9%,173,59,11,25,30.56%
Peter Bondra,CHI,38,F,37,5,9,14,26,2,12:01,9:39,2:15,0:06,3,2,0,3,0,8,1,0,1,0,11,3,0,4,0,21.4%,0.674,1.214,1.888,0.504,1.344,1.848,1.439,0.719,2.158,0.135,0.243,0.378,46,10.9%,21,6,0,1,0.00%
Lasse Kukkonen,PHI,25,D,74,5,9,14,38,4,17:06,13:24,1:03,2:38,4,1,0,2,1,7,1,1,1,0,11,2,1,3,1,14.3%,0.237,0.427,0.664,0.242,0.423,0.665,0.767,0.767,1.534,0.068,0.122,0.189,54,9.3%,53,151,0,0,0.00%
Henrik Tallinder,BUF,27,D,47,4,10,14,34,19,21:07,16:54,0:11,4:00,4,0,0,0,0,10,0,0,2,0,14,0,0,2,0,0.0%,0.242,0.604,0.846,0.302,0.755,1.057,0.0,0.0,0.0,0.085,0.213,0.298,34,11.8%,26,66,0,1,0.00%
Andrew Hutchinson,CAR,26,D,41,3,11,14,30,0,12:13,8:12,3:49,0:11,1,2,0,0,0,5,6,0,0,0,6,8,0,0,0,57.1%,0.359,1.317,1.677,0.178,0.892,1.07,0.765,2.294,3.058,0.073,0.268,0.341,45,6.7%,17,11,0,0,0.00%
Todd Fedoruk,PHI,27,F,58,3,11,14,120,-9,8:46,8:39,0:04,0:02,3,0,0,0,0,11,0,0,2,0,14,0,0,2,0,0.0%,0.354,1.296,1.65,0.358,1.313,1.671,0.0,0.0,0.0,0.052,0.19,0.241,30,10.0%,75,10,0,3,0.00%
Francis Bouillon,MTL,31,D,62,3,11,14,52,-10,18:18,15:11,0:38,2:28,2,1,0,1,0,9,1,1,1,0,11,2,1,2,0,14.3%,0.159,0.581,0.74,0.127,0.573,0.701,1.515,1.515,3.029,0.048,0.177,0.226,56,5.4%,148,91,0,0,0.00%
Anton Babchuk,CAR,22,D,52,2,12,14,30,-6,17:25,13:33,2:05,1:46,2,0,0,2,1,8,3,1,1,0,10,3,1,3,1,21.4%,0.132,0.794,0.927,0.17,0.681,0.851,0.0,1.654,1.654,0.038,0.231,0.269,63,3.2%,29,95,0,0,0.00%
Fedor Tyutin,NYR,23,D,66,2,12,14,44,-8,20:01,15:57,1:15,2:48,0,1,1,0,0,10,1,1,5,0,10,2,2,5,0,14.3%,0.091,0.545,0.635,0.0,0.57,0.57,0.722,0.722,1.444,0.03,0.182,0.212,75,2.7%,149,102,0,1,0.00%
Chris Campoli,NYI,22,D,51,1,13,14,23,-3,14:49,12:15,1:58,0:36,1,0,0,0,0,9,4,0,1,0,10,4,0,1,0,28.6%,0.079,1.031,1.11,0.096,0.864,0.96,0.0,2.392,2.392,0.02,0.255,0.275,41,2.4%,80,43,0,0,0.00%
Brendan Witt,NYI,31,D,81,1,13,14,131,14,21:38,16:43,0:07,4:47,1,0,0,0,0,13,0,0,1,0,14,0,0,1,0,0.0%,0.034,0.445,0.479,0.044,0.576,0.62,0.0,0.0,0.0,0.012,0.16,0.173,75,1.3%,231,207,0,0,0.00%
Blair Betts,NYR,26,F,82,9,4,13,24,-4,14:01,10:29,0:10,3:22,7,1,1,0,0,4,0,0,2,0,11,1,1,2,0,7.7%,0.469,0.209,0.678,0.488,0.279,0.768,4.281,0.0,4.281,0.11,0.049,0.159,120,7.5%,93,98,620,566,52.28%
Scott Thornton,LAK,35,F,58,7,6,13,85,-15,12:23,10:08,0:13,2:01,6,0,1,0,0,4,1,1,0,0,10,1,2,0,0,7.7%,0.584,0.501,1.085,0.612,0.408,1.02,0.0,4.523,4.523,0.121,0.103,0.224,65,10.8%,49,32,84,61,57.93%
Scott Nichol,NSH,32,F,59,7,6,13,79,7,12:32,9:09,0:08,3:14,5,1,1,2,0,5,1,0,2,0,10,2,1,4,0,15.4%,0.568,0.487,1.054,0.556,0.556,1.111,7.018,7.018,14.035,0.119,0.102,0.22,58,12.1%,66,34,361,262,57.95%
Jamie Lundmark,LAK,25,F,68,7,6,13,56,-12,11:47,10:04,0:41,1:00,7,0,0,0,0,4,2,0,3,0,11,2,0,3,0,15.4%,0.524,0.449,0.973,0.613,0.35,0.963,0.0,2.547,2.547,0.103,0.088,0.191,81,8.6%,43,36,324,319,50.39%
Brad Larsen,ATL,29,F,72,7,6,13,39,-11,12:22,9:04,0:07,3:09,5,0,2,0,0,5,0,1,1,0,10,0,3,1,0,0.0%,0.472,0.404,0.876,0.459,0.459,0.918,0.0,0.0,0.0,0.097,0.083,0.181,61,11.5%,69,36,32,50,39.02%
Mathias Tjärnqvist,PHX,27,F,44,6,7,13,6,-5,12:32,10:13,0:24,1:54,5,0,1,0,0,7,0,0,0,0,12,0,1,0,0,0.0%,0.652,0.761,1.413,0.667,0.934,1.601,0.0,0.0,0.0,0.136,0.159,0.295,44,13.6%,64,28,9,9,50.00%
Mikael Holmqvist,CHI,27,F,63,6,7,13,31,-5,13:46,9:59,0:51,2:56,5,1,0,0,0,7,0,0,2,0,12,1,0,2,0,7.7%,0.415,0.484,0.899,0.477,0.667,1.144,1.115,0.0,1.115,0.095,0.111,0.206,80,7.5%,36,32,72,89,44.72%
Stanislav Chistov,BOS,23,F,61,5,8,13,36,-8,8:30,7:35,0:53,0:01,4,1,0,1,0,8,0,0,1,0,12,1,0,2,0,7.7%,0.578,0.925,1.503,0.518,1.036,1.554,1.108,0.0,1.108,0.082,0.131,0.213,49,10.2%,37,10,10,24,29.41%
Jean Pierre Vigier,ATL,30,F,72,5,8,13,27,0,10:59,7:59,0:05,2:54,5,0,0,0,0,7,0,1,0,0,12,0,1,0,0,0.0%,0.379,0.606,0.985,0.521,0.729,1.25,0.0,0.0,0.0,0.069,0.111,0.181,83,6.0%,84,45,10,22,31.25%
Marcel Goc,SJS,23,F,78,5,8,13,24,-2,12:00,9:20,0:20,2:19,4,0,1,0,0,8,0,0,1,0,12,0,1,1,0,0.0%,0.32,0.512,0.832,0.329,0.658,0.987,0.0,0.0,0.0,0.064,0.103,0.167,96,5.2%,81,37,364,295,55.24%
Matt Bradley,WSH,28,F,57,4,9,13,47,-5,11:55,10:22,0:04,1:28,4,0,0,0,0,8,0,1,0,0,12,0,1,0,0,0.0%,0.353,0.795,1.148,0.406,0.812,1.218,0.0,0.0,0.0,0.07,0.158,0.228,77,5.2%,65,18,9,11,45.00%
Donald Brashear,WSH,34,F,77,4,9,13,156,1,7:58,7:33,0:23,0:00,4,0,0,0,0,8,1,0,2,0,12,1,0,2,0,7.7%,0.391,0.88,1.271,0.413,0.825,1.238,0.0,1.968,1.968,0.052,0.117,0.169,47,8.5%,101,12,2,6,25.00%
